Vendor,PurchaseOrder,Item,Description,Quantity,CancelQuantity,QuantityDemandedFinal,EnteredReceivedQuantity,EarlyDeliveryDate,ReceivedDate,DeliveryTime,RemainingQuantity,PercentOfQuantityReceived,ReturnQuantity,PercentOfQuantityReturned
5,3106,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-04-27,2020-04-27,0,0.0,1.0,0.0,0.0
1,3108,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-04-29,2020-04-27,2,0.0,1.0,0.0,0.0
1,3107,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-04-27,2020-04-27,0,0.0,1.0,0.0,0.0
5,3109,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-04-27,2020-04-27,0,0.0,1.0,0.0,0.0
1130,3110,470,Bovie Pencil w/locking hex blade,5.0,0.0,5.0,5,2020-04-27,2020-04-27,0,0.0,1.0,0.0,0.0
5,3115,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-04-28,2020-04-28,0,0.0,1.0,0.0,0.0
1,3116,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-02,2020-04-28,4,0.0,1.0,0.0,0.0
5,3080,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-04-20,2020-04-28,-8,0.0,1.0,0.0,0.0
5,3076,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-04-17,2020-04-28,-11,0.0,1.0,0.0,0.0
1,3118,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-04-29,2020-04-29,0,0.0,1.0,0.0,0.0
4,3119,BINDERS 3-RING WHITE,BINDERS 3-RING WHITE,30.0,0.0,30.0,30,2020-04-29,2020-04-29,0,0.0,1.0,0.0,0.0
4,3119,BLUE INK GEL PAKS,BLUE INK GEL PENS,30.0,0.0,30.0,30,2020-04-29,2020-04-29,0,0.0,1.0,0.0,0.0
4,3119,ERGO DESK CHAIR,ERGO DESK CHAIR,1.0,0.0,1.0,1,2020-04-29,2020-04-29,0,0.0,1.0,0.0,0.0
1,3120,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-01,2020-04-29,2,0.0,1.0,0.0,0.0
1,3121,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-04-29,2020-04-29,0,0.0,1.0,0.0,0.0
1,3123,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-01,2020-04-29,2,0.0,1.0,0.0,0.0
5,3124,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-04-30,2020-04-30,0,0.0,1.0,0.0,0.0
1,3125,10007,"Xeroform Gauze Dressing Sterile 1"" x 8""",2.0,0.0,2.0,1,2020-05-01,2020-05-01,0,-1.0,0.5,0.0,0.0
5,3128,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-05-01,2020-05-01,0,0.0,1.0,0.0,0.0
1,3130,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-08,2020-05-05,3,0.0,1.0,0.0,0.0
5,3131,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-05-05,2020-05-05,0,0.0,1.0,0.0,0.0
5,3132,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-05-05,2020-05-05,0,0.0,1.0,0.0,0.0
7,3046,123,Isopropyl Rubbing Alcohol 16 oz,5.0,0.0,5.0,5,2020-04-09,2020-05-08,-29,0.0,1.0,0.0,0.0
1,3137,VARIABLE: ITEMNUM IS UNDEFINED,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
1,3137,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
1,3137,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
1,3139,VARIABLE: ITEMNUM IS UNDEFINED,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
1,3139,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
1,3139,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
5,3133,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-05-06,2020-05-11,-5,0.0,1.0,0.0,0.0
5,3141,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-05-11,2020-05-11,0,0.0,1.0,0.0,0.0
5,3143,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-05-12,2020-05-12,0,0.0,1.0,0.0,0.0
1133,3144,HAPROSROB,Prosthetic Arm - Robotic Enabled,1.0,0.0,1.0,1,2020-05-12,2020-05-12,0,0.0,1.0,0.0,0.0
1133,3145,HAPROSROB,Myoelectric Prosthetic Leg - Mind Control Enabled,1.0,0.0,1.0,1,2020-05-12,2020-05-12,0,0.0,1.0,0.0,0.0
1,3148,VARIABLE: ITEMNUM IS UNDEFINED,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-05-13,2020-05-13,0,0.0,1.0,0.0,0.0
1,3148,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-05-13,2020-05-13,0,0.0,1.0,0.0,0.0
5,3152,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-05-14,2020-05-14,0,0.0,1.0,0.0,0.0
1,3150,10008,Biogel Latex Surgical Gloves Powder-Free Size 8.5,1.0,0.0,1.0,1,2020-05-14,2020-05-14,0,0.0,1.0,0.0,0.0
1128,3151,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-05-14,2020-05-14,0,0.0,1.0,0.0,0.0
1,3157,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-22,2020-05-18,4,0.0,1.0,0.0,0.0
1128,3159,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-05-19,2020-05-19,0,0.0,1.0,0.0,0.0
1128,3159,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-05-19,2020-05-19,0,0.0,1.0,0.0,0.0
1,3160,10007,"Xeroform Gauze Dressing Sterile 1"" x 8""",1.0,0.0,1.0,1,2020-05-19,2020-05-19,0,0.0,1.0,0.0,0.0
2,3161,C5,Chair,1.0,0.0,1.0,1,2020-05-28,2020-05-19,9,0.0,1.0,0.0,0.0
2,3161,OD1,Desk,1.0,0.0,1.0,1,2020-05-28,2020-05-19,9,0.0,1.0,0.0,0.0
2,3161,F1,File Cabinet,1.0,0.0,1.0,1,2020-05-28,2020-05-19,9,0.0,1.0,0.0,0.0
1,3170,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-22,2020-05-20,2,0.0,1.0,0.0,0.0
1034,3171,10001,USB Cable,1.0,0.0,1.0,1,2020-05-20,2020-05-20,0,0.0,1.0,0.0,0.0
1136,3168,HILL-ROM  RESIDENT LTC BED,HILL-ROM  RESIDENT LTC BED,50.0,0.0,50.0,5,2020-06-20,2020-05-20,31,-45.0,0.1,0.0,0.0
1136,3168,HILL-ROM  RESIDENT LTC BED,HILL-ROM  RESIDENT LTC BED,50.0,0.0,50.0,5,2020-06-20,2020-05-21,30,-45.0,0.1,0.0,0.0
1,3175,FREEZER,VIP Freezer,1.0,0.0,1.0,1,2020-05-22,2020-05-22,0,0.0,1.0,0.0,0.0
4,3176,299,Rugged Handheld Device,1.0,0.0,1.0,1,2020-05-25,2020-05-25,0,0.0,1.0,0.0,0.0
3,3179,16,XPS 15,1.0,0.0,1.0,1,2017-02-01,2020-05-26,-1210,0.0,1.0,0.0,0.0
1,3181,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-29,2020-05-26,3,0.0,1.0,0.0,0.0
1,3183,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-05-27,2020-05-27,0,0.0,1.0,0.0,0.0
1128,3151,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-05-14,2020-05-27,-13,0.0,1.0,0.0,0.0
1128,3105,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-04-26,2020-05-27,-31,0.0,1.0,0.0,0.0
1128,3156,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-05-15,2020-05-27,-12,0.0,1.0,0.0,0.0
1,3184,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-05-29,2020-05-27,2,0.0,1.0,0.0,0.0
1,3187,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-06-02,2020-05-29,4,0.0,1.0,0.0,0.0
1,3169,BNN08140633,TheraBand Professional Resistance,1.0,0.0,1.0,2,2020-05-20,2020-05-30,-10,1.0,0.8888888888888888,0.0,0.0
1,3189,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-06-05,2020-06-01,4,0.0,1.0,0.0,0.0
1128,3190,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-07-02,2020-06-01,31,0.0,1.0,0.0,0.0
5,3191,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-06-26,2020-06-01,25,0.0,1.0,0.0,0.0
1,3192,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,10,2020-06-05,2020-06-01,4,-90.0,0.1,0.0,0.0
1,3140,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-05-11,2020-06-01,-21,0.0,1.0,0.0,0.0
5,3193,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-06-18,2020-06-01,17,0.0,1.0,0.0,0.0
8,3194,27,STEM HIP FITMORE  A SIZE 4,3.0,0.0,3.0,2,2020-06-25,2020-06-01,24,-1.0,0.6666666666666666,0.0,0.0
1,3195,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-06-05,2020-06-01,4,0.0,1.0,0.0,0.0
1,3199,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-06-06,2020-06-02,4,0.0,1.0,0.0,0.0
1,3200,17,AIRLIFE INFANT BREATHING CIRCUIT,100.0,0.0,100.0,100,2020-06-06,2020-06-02,4,0.0,1.0,0.0,0.0
1,3203,BNN08140633,TheraBand Professional Resistance,1.0,0.0,1.0,1,2020-06-03,2020-06-03,0,0.0,1.0,0.0,0.0
5,3202,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-06-03,2020-06-03,0,0.0,1.0,0.0,0.0
8,3205,10,SCREW BN 6.5MM 40MM PROTASUL-64WF FT CANC CUP CNTRSNK HD NS,1.0,0.0,1.0,1,2020-06-03,2020-06-03,0,0.0,1.0,0.0,0.0
1,3208,WASHER,Inst. Washer,1.0,0.0,1.0,1,2020-06-04,2020-06-04,0,0.0,1.0,0.0,0.0
8,3204,10,SCREW BN 6.5MM 40MM PROTASUL-64WF FT CANC CUP CNTRSNK HD NS,1.0,0.0,1.0,1,2020-06-03,2020-06-04,-1,0.0,1.0,0.0,0.0
8,3210,10,SCREW BN 6.5MM 40MM PROTASUL-64WF FT CANC CUP CNTRSNK HD NS,1.0,0.0,1.0,1,2020-06-06,2020-06-08,-2,0.0,1.0,0.0,0.0
8,3211,10,SCREW BN 6.5MM 40MM PROTASUL-64WF FT CANC CUP CNTRSNK HD NS,1.0,0.0,1.0,1,2020-06-08,2020-06-08,0,0.0,1.0,0.0,0.0
8,3211,10,SCREW BN 6.5MM 40MM PROTASUL-64WF FT CANC CUP CNTRSNK HD NS,1.0,0.0,1.0,1,2020-06-08,2020-06-08,0,0.0,1.0,0.0,0.0
8,3213,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2020-06-09,2020-06-09,0,0.0,1.0,0.0,0.0
1,3215,VARIABLE: ITEMNUM IS UNDEFINED,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-06-09,2020-06-09,0,0.0,1.0,0.0,0.0
1,3216,95258-84,Alaris Infusion Pump Door,1.0,0.0,1.0,1,2020-06-09,2020-06-09,0,0.0,1.0,0.0,0.0
1128,3217,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-07-10,2020-06-09,31,0.0,1.0,0.0,0.0
8,3224,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2020-06-26,2020-06-10,16,0.0,1.0,0.0,0.0
1,1000,21,URINE AND STOOL COLLECTION PAN,1.0,0.0,1.0,1,2020-04-25,2020-04-23,2,0.0,1.0,0.0,0.0
6,1001,CT100,portable xray machine,1.0,0.0,1.0,1,2020-04-24,2020-04-23,1,0.0,1.0,0.0,0.0
1025,1002,10003,"NEEDLE HYPO 26 GA X 3/8""",5.0,0.0,5.0,5,2020-05-13,2020-05-08,5,0.0,1.0,0.0,0.0
1025,1002,4,"NEEDLE  27G X 1/2""",5.0,0.0,5.0,5,2020-06-16,2020-05-08,39,0.0,1.0,0.0,0.0
1,1007,17,AIRLIFE INFANT BREATHING CIRCUIT,10.0,0.0,10.0,10,2020-05-29,2020-05-14,15,0.0,1.0,0.0,0.0
8,1011,6,SURFACE ART LPS-FLEX EF 3-4 10,1.0,0.0,1.0,1,2019-12-16,2020-05-18,-154,0.0,1.0,0.0,0.0
8,1012,8,STEM FEMORAL SOLID LG 165,1.0,0.0,1.0,1,2019-12-27,2020-05-18,-143,0.0,1.0,0.0,0.0
2,1021,OFFDESK,Office Desk,1.0,0.0,1.0,1,2019-04-18,2020-05-18,-396,0.0,1.0,0.0,0.0
1,1020,12,GLOVE  EXAM NITRL PF BLU MED,10.0,0.0,10.0,10,2019-04-19,2020-05-18,-395,0.0,1.0,0.0,0.0
1,1020,2,TAPE TRANSPORE SURG 1X10 YDS,5.0,0.0,5.0,5,2019-04-19,2020-05-18,-395,0.0,1.0,0.0,0.0
1,1022,6,SURFACE ART LPS-FLEX EF 3-4 10,1.0,0.0,1.0,1,2019-04-18,2020-05-18,-396,0.0,1.0,0.0,0.0
1,1040,2,TAPE TRANSPORE SURG 1X10 YDS,100.0,0.0,100.0,100,2019-05-01,2020-05-18,-383,0.0,1.0,0.0,0.0
1,1040,3,"STERI-STRIP 1/4"" X 3"" WHITE",100.0,0.0,100.0,100,2019-05-01,2020-05-18,-383,0.0,1.0,0.0,0.0
1,1040,4,"NEEDLE  27G X 1/2""",1000.0,0.0,1000.0,1000,2019-05-01,2020-05-18,-383,0.0,1.0,0.0,0.0
1,1041,12,GLOVE  EXAM NITRL PF BLU MED,4.0,0.0,4.0,4,2019-05-08,2020-05-18,-376,0.0,1.0,0.0,0.0
8,1044,34,STEM HIP FITMORE  A SIZE 4.5,3.0,0.0,3.0,3,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1043,ZIM 113,SPECIAL 3,3.0,0.0,3.0,3,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1042,100,GLOVES EXAM MED PF,3.0,0.0,3.0,3,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1045,28,STEM HIP FITMORE  A SIZE 5,2.0,0.0,2.0,2,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1045,29,STEM HIP FITMORE  A SIZE 6,4.0,0.0,4.0,4,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1045,31,STEM HIP FITMORE  A SIZE 7,4.0,0.0,4.0,4,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1045,32,STEM HIP FITMORE  A SIZE 8,4.0,0.0,4.0,4,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1046,26,STEM HIP FITMORE  A SIZE 3,4.0,0.0,4.0,4,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1046,27,STEM HIP FITMORE  A SIZE 4,4.0,0.0,4.0,4,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1046,32,STEM HIP FITMORE  A SIZE 8,4.0,0.0,4.0,4,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1051,35,STEM HIP FITMORE  A SIZE 7.5,10.0,0.0,10.0,10,2019-05-19,2020-05-18,-365,0.0,1.0,0.0,0.0
8,1054,ZIM 11001,STEM HIP FITMORE A SIZE 9,1.0,0.0,1.0,1,2019-05-17,2020-05-18,-367,0.0,1.0,0.0,0.0
5,1058,38,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2019-05-24,2020-05-18,-360,0.0,1.0,0.0,0.0
5,1058,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2019-05-24,2020-05-18,-360,0.0,1.0,0.0,0.0
1005,1068,SPRINT 1,gloves,1.0,0.0,1.0,1,2019-05-30,2020-05-18,-354,0.0,1.0,0.0,0.0
1006,1069,VGLOVE,gloves,1.0,0.0,1.0,1,2019-05-30,2020-05-18,-354,0.0,1.0,0.0,0.0
8,1077,8,STEM FEMORAL SOLID LG 165,1.0,0.0,1.0,1,2019-06-13,2020-05-18,-340,0.0,1.0,0.0,0.0
8,1078,8,STEM FEMORAL SOLID LG 165,1.0,0.0,1.0,1,2019-06-13,2020-05-18,-340,0.0,1.0,0.0,0.0
1,1121,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2019-06-25,2020-05-18,-328,0.0,1.0,0.0,0.0
1,1123,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2019-06-25,2020-05-18,-328,0.0,1.0,0.0,0.0
5,1126,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-25,2020-05-18,-328,0.0,1.0,0.0,0.0
2,1128,OD-400,Office Desk,1.0,0.0,1.0,1,2019-06-30,2020-05-18,-323,0.0,1.0,0.0,0.0
8,1129,8,STEM FEMORAL SOLID LG 165,1.0,0.0,1.0,1,2019-06-29,2020-05-18,-324,0.0,1.0,0.0,0.0
5,1130,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-25,2020-05-18,-328,0.0,1.0,0.0,0.0
5,1130,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-25,2020-05-18,-328,0.0,1.0,0.0,0.0
5,1132,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-25,2020-05-18,-328,0.0,1.0,0.0,0.0
5,1134,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-26,2020-05-18,-327,0.0,1.0,0.0,0.0
5,1134,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-26,2020-05-18,-327,0.0,1.0,0.0,0.0
5,1136,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-29,2020-05-18,-324,0.0,1.0,0.0,0.0
5,1138,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-30,2020-05-18,-323,0.0,1.0,0.0,0.0
5,1140,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-30,2020-05-18,-323,0.0,1.0,0.0,0.0
5,1147,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-07-14,2020-05-18,-309,0.0,1.0,0.0,0.0
5,1147,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-07-14,2020-05-18,-309,0.0,1.0,0.0,0.0
5,1149,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-07-15,2020-05-18,-308,0.0,1.0,0.0,0.0
5,1151,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-07-15,2020-05-18,-308,0.0,1.0,0.0,0.0
5,1157,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-07-21,2020-05-18,-302,0.0,1.0,0.0,0.0
5,1161,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-07-23,2020-05-18,-300,0.0,1.0,0.0,0.0
1,1163,2,TAPE TRANSPORE SURG 1X10 YDS,1.0,0.0,1.0,1,2019-08-03,2020-05-18,-289,0.0,1.0,0.0,0.0
1,1163,4,"NEEDLE  27G X 1/2""",10.0,0.0,10.0,10,2019-08-03,2020-05-18,-289,0.0,1.0,0.0,0.0
1,1164,100,GLOVES EXAM MED PF,1.0,0.0,1.0,1,2019-08-03,2020-05-18,-289,0.0,1.0,0.0,0.0
5,1085,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-06-23,2020-05-18,-330,0.0,1.0,0.0,0.0
1,1087,21,URINE AND STOOL COLLECTION PAN,10.0,0.0,10.0,10,2019-06-23,2020-05-18,-330,0.0,1.0,0.0,0.0
1,1047,3,"STERI-STRIP 1/4"" X 3"" WHITE",5.0,0.0,5.0,5,2019-05-11,2020-05-18,-373,0.0,1.0,0.0,0.0
8,1143,28,STEM HIP FITMORE  A SIZE 5,1.0,0.0,1.0,1,2019-06-30,2020-05-18,-323,0.0,1.0,0.0,0.0
8,1142,28,STEM HIP FITMORE  A SIZE 5,1.0,0.0,1.0,1,2019-06-29,2020-05-18,-324,0.0,1.0,0.0,0.0
8,1050,26,STEM HIP FITMORE  A SIZE 3,1.0,0.0,1.0,1,2019-05-12,2020-05-18,-372,0.0,1.0,0.0,0.0
8,1055,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1055,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,5,2019-05-18,2020-05-18,-366,4.0,0.5555555555555556,0.0,0.0
8,1055,28,STEM HIP FITMORE  A SIZE 5,5.0,0.0,5.0,5,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1055,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2019-05-18,2020-05-18,-366,0.0,1.0,0.0,0.0
8,1060,39,ZIMM - HIP REPLACEMENT - SIZE 4,1.0,0.0,1.0,1,2019-05-24,2020-05-18,-360,0.0,1.0,0.0,0.0
8,1202,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-07,2019-11-06,1,0.0,1.0,0.0,0.0
3,1203,10001,USB CABLE,1.0,0.0,1.0,1,2019-11-13,2019-11-08,5,0.0,1.0,0.0,0.0
1034,1204,10001,USB CABLE,1.0,0.0,1.0,1,2019-11-11,2019-11-20,-9,0.0,1.0,0.0,0.0
8,1210,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-28,2019-11-21,7,0.0,1.0,0.0,0.0
1,1215,21,URINE AND STOOL COLLECTION PAN,10.0,0.0,10.0,10,2019-11-26,2019-11-26,0,0.0,1.0,0.0,0.0
1,1215,21,URINE AND STOOL COLLECTION PAN,10.0,0.0,10.0,100,2019-11-26,2019-11-26,0,90.0,0.0,0.0,0.0
1,1215,33,GLOVES EXAM LG PF,1.0,0.0,1.0,1,2019-11-26,2019-11-26,0,0.0,1.0,0.0,0.0
1,1215,33,GLOVES EXAM LG PF,1.0,0.0,1.0,1,2019-11-26,2019-11-26,0,0.0,1.0,0.0,0.0
2,1216,196517,"Boise(R) X-9(R) Multi-Use Copy Paper, Letter Size (8 1/2 x 1",1.0,0.0,1.0,1,2019-11-26,2019-11-26,0,0.0,1.0,0.0,0.0
1,1214,RS123,Rolling Stool,1.0,0.0,1.0,1,2019-11-29,2019-11-26,3,0.0,1.0,0.0,0.0
1,1214,10001,USB CABLE,1.0,0.0,1.0,1,2019-11-29,2019-11-26,3,0.0,1.0,0.0,0.0
8,1218,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-29,2019-11-27,2,0.0,1.0,0.0,0.0
6,1219,CT100,scanner,1.0,0.0,1.0,1,2019-11-29,2019-11-27,2,0.0,1.0,0.0,0.0
1,1221,21,URINE AND STOOL COLLECTION PAN,20.0,0.0,20.0,20,2019-11-28,2019-11-27,1,0.0,1.0,0.0,0.0
8,1226,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-12-10,2019-12-03,7,0.0,1.0,0.0,0.0
8,1227,10,SCREW BN CANC TI FT 6.5 X 30,1.0,0.0,1.0,1,2019-12-03,2019-12-03,0,0.0,1.0,0.0,0.0
8,1227,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2019-12-03,2019-12-03,0,0.0,1.0,0.0,0.0
8,1232,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2018-02-15,2019-12-05,-658,0.0,1.0,0.0,0.0
8,1232,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2018-02-15,2019-12-05,-658,0.0,1.0,0.0,0.0
5,1239,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2019-12-06,2019-12-06,0,0.0,1.0,0.0,0.0
8,1243,21,URINE AND STOOL COLLECTION PAN,2.0,0.0,2.0,2,2019-12-18,2019-12-17,1,0.0,1.0,0.0,0.0
1,1250,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2019-12-23,2019-12-23,0,0.0,1.0,0.0,0.0
1,1250,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,20,2019-12-23,2019-12-23,0,-80.0,0.2,0.0,0.0
5,1251,7,PACEMAKER KAPPA 7500,4.0,0.0,4.0,4,2019-12-23,2019-12-23,0,0.0,1.0,0.0,0.0
1,1257,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2019-12-30,2019-12-30,0,0.0,1.0,0.0,0.0
8,1261,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-24,2020-01-07,17,0.0,1.0,0.0,0.0
1,1262,21,URINE AND STOOL COLLECTION PAN,1.0,0.0,1.0,1,2020-01-08,2020-01-08,0,0.0,1.0,0.0,0.0
1,1263,21,URINE AND STOOL COLLECTION PAN,1.0,0.0,1.0,1,2020-01-08,2020-01-08,0,0.0,1.0,0.0,0.0
1,1274,3,"STERI-STRIP 1/4"" X 3"" WHITE",5.0,0.0,5.0,5,2020-01-29,2020-01-19,10,0.0,1.0,0.0,0.0
1,1275,3,"STERI-STRIP 1/4"" X 3"" WHITE",5.0,0.0,5.0,5,2020-01-19,2020-01-19,0,0.0,1.0,0.0,0.0
8,1277,32,STEM HIP FITMORE  A SIZE 8,10.0,0.0,10.0,10,2020-01-23,2020-01-20,3,0.0,1.0,0.0,0.0
8,1278,29,STEM HIP FITMORE  A SIZE 6,10.0,0.0,10.0,10,2020-01-31,2020-01-20,11,0.0,1.0,0.0,0.0
1,1282,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-29,2020-01-20,9,0.0,1.0,0.0,0.0
8,1283,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-24,2020-01-21,3,0.0,1.0,0.0,0.0
8,1284,29,STEM HIP FITMORE  A SIZE 6,5.0,0.0,5.0,5,2020-01-24,2020-01-21,3,0.0,1.0,0.0,0.0
8,1289,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-30,2020-01-22,8,0.0,1.0,0.0,0.0
